ID,X,Y,W,X,Y,Z
0,-0.0051045,0.0135103,0,0,0.0100424,0.99995
1,0.510345,0.184796,0,0,0.091516,0.995804
2,0.151375,1.87789,0,0,0.653896,0.756585
3,0.322739,0.0401647,0,0,0.999971,0.00760329
4,-0.0721035,0.057333,0,0,0.997467,0.0711335
